id	name	prefix	chi2	pval
6862	6-entity_feature__entity__next_system_utterance__11_NUMBER	6	1.0992	0.7773
6863	7-syntactic_feature__root_word__current_user_utterance__portugese	7	1.0992	0.7773
6864	7-syntactic_feature__root_word__current_user_utterance__polynesian	7	1.0992	0.7773
6865	6-entity_feature__entity__next_system_utterance__106_NUMBER	6	1.0992	0.7773
6866	6-entity_feature__entity__next_system_utterance__01842_DATE	6	1.0992	0.7773
6867	5-phrase_feature__noun_phrases__next_user_utterance__yea_whats	5	1.0992	0.7773
6868	5-phrase_feature__noun_phrases__next_user_utterance__vinci_pizzeria	5	1.0992	0.7773
6869	5-phrase_feature__noun_phrases__next_user_utterance__vinci	5	1.0992	0.7773
6870	5-phrase_feature__noun_phrases__next_user_utterance__venue_ser	5	1.0992	0.7773
6871	5-phrase_feature__noun_phrases__next_user_utterance__ven	5	1.0992	0.7773
6872	5-phrase_feature__noun_phrases__next_user_utterance__unintelligible_telephone_number	5	1.0992	0.7773
6873	6-entity_feature__entity__next_system_utterance__311911_NUMBER	6	1.0992	0.7773
6874	5-phrase_feature__noun_phrases__next_user_utterance__unintelligible_telephone	5	1.0992	0.7773
6875	5-phrase_feature__noun_phrases__next_user_utterance__seouls	5	1.0992	0.7773
6876	5-phrase_feature__noun_phrases__next_user_utterance__unintelligible_part	5	1.0992	0.7773
6877	5-phrase_feature__noun_phrases__next_user_utterance__um_address	5	1.0992	0.7773
6878	5-phrase_feature__noun_phrases__next_user_utterance__town_serving_pan	5	1.0992	0.7773
6879	5-phrase_feature__noun_phrases__next_user_utterance__thats	5	1.0992	0.7773
6880	5-phrase_feature__noun_phrases__next_user_utterance__spani	5	1.0992	0.7773
6881	5-phrase_feature__noun_phrases__next_user_utterance__sounds	5	1.0992	0.7773
6882	5-phrase_feature__noun_phrases__next_user_utterance__serving_pan	5	1.0992	0.7773
6883	5-phrase_feature__noun_phrases__next_user_utterance__ser	5	1.0992	0.7773
6884	5-phrase_feature__noun_phrases__next_user_utterance__seouls_phone_number	5	1.0992	0.7773
6885	7-syntactic_feature__root_word__current_user_utterance__pub	7	1.0992	0.7773
6886	6-entity_feature__entity__next_system_utterance__47-53_NUMBER	6	1.0992	0.7773
6887	5-phrase_feature__noun_phrases__next_user_utterance__seouls_phone	5	1.0992	0.7773
6888	6-entity_feature__entity__next_system_utterance__566188_NUMBER	6	1.0992	0.7773
6889	5-phrase_feature__noun_phrases__next_user_utterance__nymber	5	1.0992	0.7773
6890	5-phrase_feature__noun_phrases__next_user_utterance__number_prices	5	1.0992	0.7773
6891	7-syntactic_feature__root_word__current_user_utterance__doesnt	7	1.0992	0.7773
6892	5-phrase_feature__noun_phrases__next_user_utterance__food_price	5	1.0992	0.7773
6893	6-entity_feature__entity__next_system_utterance__34_NUMBER	6	1.0992	0.7773
6894	5-phrase_feature__noun_phrases__next_user_utterance__fen_ditton	5	1.0992	0.7773
6895	6-entity_feature__entity__next_system_utterance__88_Mill_Road_City_Centre_LOCATION	6	1.0992	0.7773
6896	6-entity_feature__entity__next_system_utterance__352607_NUMBER	6	1.0992	0.7773
6897	5-phrase_feature__noun_phrases__next_user_utterance__fen	5	1.0992	0.7773
6898	5-phrase_feature__noun_phrases__next_user_utterance__expensive_restaurants	5	1.0992	0.7773
6899	5-phrase_feature__noun_phrases__next_user_utterance__euorpean	5	1.0992	0.7773
6900	5-phrase_feature__noun_phrases__next_user_utterance__ditton	5	1.0992	0.7773
6901	5-phrase_feature__noun_phrases__next_user_utterance__da_vinci_pizzeria	5	1.0992	0.7773
6902	5-phrase_feature__noun_phrases__next_user_utterance__da_vinci	5	1.0992	0.7773
6903	5-phrase_feature__noun_phrases__next_user_utterance__da	5	1.0992	0.7773
6904	5-phrase_feature__noun_phrases__next_user_utterance__catalin_food	5	1.0992	0.7773
6905	5-phrase_feature__noun_phrases__next_user_utterance__number_price_range	5	1.0992	0.7773
6906	5-phrase_feature__noun_phrases__next_user_utterance__catalin	5	1.0992	0.7773
6907	5-phrase_feature__noun_phrases__next_user_utterance__cant_repeat	5	1.0992	0.7773
6908	6-entity_feature__entity__next_system_utterance__353942_NUMBER	6	1.0992	0.7773
6909	5-phrase_feature__noun_phrases__next_user_utterance__bye_peace	5	1.0992	0.7773
6910	5-phrase_feature__noun_phrases__next_user_utterance__breath_whats	5	1.0992	0.7773
6911	7-syntactic_feature__root_word__current_user_utterance__unintelligible	7	1.0992	0.7773
6912	5-phrase_feature__noun_phrases__next_user_utterance__ah	5	1.0992	0.7773
6913	5-phrase_feature__noun_phrases__next_user_utterance__adra	5	1.0992	0.7773
6914	5-phrase_feature__noun_phrases__next_user_utterance__addre	5	1.0992	0.7773
6915	7-syntactic_feature__root_word__current_user_utterance__us	7	1.0992	0.7773
6916	6-entity_feature__entity__next_system_utterance__302330_NUMBER	6	1.0992	0.7773
6917	5-phrase_feature__noun_phrases__next_system_utterance__tasty_north	5	1.0992	0.7773
6918	7-syntactic_feature__root_word__current_user_utterance__they	7	1.0992	0.7773
6919	7-syntactic_feature__root_word__current_user_utterance__thats	7	1.0992	0.7773
6920	6-entity_feature__entity__next_system_utterance__753771_NUMBER	6	1.0992	0.7773
6921	6-entity_feature__entity__next_system_utterance__72_NUMBER	6	1.0992	0.7773
6922	5-phrase_feature__noun_phrases__next_user_utterance__number_price	5	1.0992	0.7773
6923	5-phrase_feature__noun_phrases__next_user_utterance__number_address	5	1.0992	0.7773
6924	6-entity_feature__entity__next_system_utterance__323639_NUMBER	6	1.0992	0.7773
6925	7-syntactic_feature__root_word__current_user_utterance__spice	7	1.0992	0.7773
6926	5-phrase_feature__noun_phrases__next_user_utterance__modern_euorpean	5	1.0992	0.7773
6927	5-phrase_feature__noun_phrases__next_user_utterance__moderate_food_price	5	1.0992	0.7773
6928	5-phrase_feature__noun_phrases__next_user_utterance__moderate_food	5	1.0992	0.7773
6929	5-phrase_feature__noun_phrases__next_user_utterance__mia	5	1.0992	0.7773
6930	5-phrase_feature__noun_phrases__next_user_utterance__margheritas_address	5	1.0992	0.7773
6931	5-phrase_feature__noun_phrases__next_user_utterance__margheritas	5	1.0992	0.7773
6932	5-phrase_feature__noun_phrases__next_user_utterance__mail	5	1.0992	0.7773
6933	5-phrase_feature__noun_phrases__next_user_utterance__luck	5	1.0992	0.7773
6934	7-syntactic_feature__root_word__current_user_utterance__take	7	1.0992	0.7773
6935	6-entity_feature__entity__next_system_utterance__329432_NUMBER	6	1.0992	0.7773
6936	5-phrase_feature__noun_phrases__next_user_utterance__little_seouls_phone	5	1.0992	0.7773
6937	5-phrase_feature__noun_phrases__next_user_utterance__little_seouls	5	1.0992	0.7773
6938	7-syntactic_feature__root_word__current_user_utterance__know	7	1.0992	0.7773
6939	5-phrase_feature__noun_phrases__next_user_utterance__la_margheritas_address	5	1.0992	0.7773
6940	5-phrase_feature__noun_phrases__next_user_utterance__la_margheritas	5	1.0992	0.7773
6941	5-phrase_feature__noun_phrases__next_user_utterance__la	5	1.0992	0.7773
6942	5-phrase_feature__noun_phrases__next_user_utterance__k	5	1.0992	0.7773
6943	5-phrase_feature__noun_phrases__next_user_utterance__hutt	5	1.0992	0.7773
6944	5-phrase_feature__noun_phrases__next_user_utterance__good_luck	5	1.0992	0.7773
6945	5-phrase_feature__noun_phrases__next_user_utterance__good_cheap_restaurant	5	1.0992	0.7773
6946	5-phrase_feature__noun_phrases__next_user_utterance__good_bye_peace	5	1.0992	0.7773
6947	5-phrase_feature__noun_phrases__next_user_utterance__cool_um	5	1.0992	0.7773
6948	5-phrase_feature__noun_phrases__current_user_utterance__thatll	5	1.0992	0.7773
6949	7-syntactic_feature__root_word__next_user_utterance__addrss	7	1.0992	0.7773
6950	5-phrase_feature__noun_phrases__current_user_utterance__jamcian_food	5	1.0992	0.7773
6951	5-phrase_feature__noun_phrases__current_user_utterance__number_address	5	1.0992	0.7773
6952	5-phrase_feature__noun_phrases__current_user_utterance__nosie	5	1.0992	0.7773
6953	5-phrase_feature__noun_phrases__current_user_utterance__north_town	5	1.0992	0.7773
6954	5-phrase_feature__noun_phrases__current_user_utterance__noise_taquita_restaurant	5	1.0992	0.7773
6955	5-phrase_feature__noun_phrases__current_user_utterance__noise_taquita	5	1.0992	0.7773
6956	5-phrase_feature__noun_phrases__current_user_utterance__noise_center	5	1.0992	0.7773
6957	5-phrase_feature__noun_phrases__current_user_utterance__modern_europone	5	1.0992	0.7773
6958	7-syntactic_feature__subj_word__current_user_utterance__perfect	7	1.0992	0.7773
6959	5-phrase_feature__noun_phrases__current_user_utterance__moderate_restaurant_north	5	1.0992	0.7773
6960	5-phrase_feature__noun_phrases__current_user_utterance__moderate_food_price	5	1.0992	0.7773
6961	5-phrase_feature__noun_phrases__current_user_utterance__moderate_food	5	1.0992	0.7773
6962	5-phrase_feature__noun_phrases__current_user_utterance__medetanian_food	5	1.0992	0.7773
6963	5-phrase_feature__noun_phrases__current_user_utterance__margheritas_address	5	1.0992	0.7773
6964	5-phrase_feature__noun_phrases__current_user_utterance__margheritas	5	1.0992	0.7773
6965	5-phrase_feature__noun_phrases__current_user_utterance__mail	5	1.0992	0.7773
6966	5-phrase_feature__noun_phrases__current_user_utterance__luck	5	1.0992	0.7773
6967	5-phrase_feature__noun_phrases__current_user_utterance__little_seouls_phone	5	1.0992	0.7773
6968	5-phrase_feature__noun_phrases__current_user_utterance__little_seouls	5	1.0992	0.7773
6969	7-syntactic_feature__subj_word__current_user_utterance__portuguese	7	1.0992	0.7773
6970	5-phrase_feature__noun_phrases__current_user_utterance__labonese_restaruant	5	1.0992	0.7773
6971	5-phrase_feature__noun_phrases__current_user_utterance__la_margheritas_address	5	1.0992	0.7773
6972	5-phrase_feature__noun_phrases__current_user_utterance__la_margheritas	5	1.0992	0.7773
6973	5-phrase_feature__noun_phrases__current_user_utterance__la	5	1.0992	0.7773
6974	7-syntactic_feature__subj_word__current_user_utterance__pri	7	1.0992	0.7773
6975	7-syntactic_feature__subj_word__current_user_utterance__seouls	7	1.0992	0.7773
6976	5-phrase_feature__noun_phrases__current_user_utterance__korea	5	1.0992	0.7773
6977	5-phrase_feature__noun_phrases__current_user_utterance__kay	5	1.0992	0.7773
6978	5-phrase_feature__noun_phrases__current_user_utterance__number_prices	5	1.0992	0.7773
6979	7-syntactic_feature__subj_word__current_user_utterance__options	7	1.0992	0.7773
6980	7-syntactic_feature__subj_word__current_user_utterance__kay	7	1.0992	0.7773
6981	7-syntactic_feature__subj_word__current_user_utterance__another	7	1.0992	0.7773
6982	5-phrase_feature__noun_phrases__current_user_utterance__pizza_hutt	5	1.0992	0.7773
6983	5-phrase_feature__noun_phrases__current_user_utterance__pizza_hut	5	1.0992	0.7773
6984	5-phrase_feature__noun_phrases__current_user_utterance__phone_whats	5	1.0992	0.7773
6985	7-syntactic_feature__root_word__next_user_utterance__the	7	1.0992	0.7773
6986	7-syntactic_feature__root_word__next_user_utterance__us	7	1.0992	0.7773
6987	5-phrase_feature__noun_phrases__current_user_utterance__phone_nymber	5	1.0992	0.7773
6988	5-phrase_feature__noun_phrases__current_user_utterance__phone_numeber	5	1.0992	0.7773
6989	7-syntactic_feature__obj_word__current_user_utterance__more	7	1.0992	0.7773
6990	5-phrase_feature__noun_phrases__current_user_utterance__phone_number_prices	5	1.0992	0.7773
6991	5-phrase_feature__noun_phrases__current_user_utterance__phone_number_address	5	1.0992	0.7773
6992	7-syntactic_feature__subj_word__current_user_utterance__alternative	7	1.0992	0.7773
6993	5-phrase_feature__noun_phrases__current_user_utterance__p	5	1.0992	0.7773
6994	7-syntactic_feature__subj_word__current_user_utterance__anyone	7	1.0992	0.7773
6995	7-syntactic_feature__subj_word__current_user_utterance__iam	7	1.0992	0.7773
6996	7-syntactic_feature__subj_word__current_user_utterance__breath	7	1.0992	0.7773
6997	7-syntactic_feature__subj_word__current_user_utterance__expensive	7	1.0992	0.7773
6998	7-syntactic_feature__obj_word__current_user_utterance__postcode	7	1.0992	0.7773
6999	5-phrase_feature__noun_phrases__current_user_utterance__option_anything	5	1.0992	0.7773
7000	5-phrase_feature__noun_phrases__current_user_utterance__okay_show	5	1.0992	0.7773
7001	5-phrase_feature__noun_phrases__current_user_utterance__okay_phone_number	5	1.0992	0.7773
7002	5-phrase_feature__noun_phrases__current_user_utterance__okay_phone	5	1.0992	0.7773
7003	7-syntactic_feature__subj_word__current_user_utterance__gastropub	7	1.0992	0.7773
7004	5-phrase_feature__noun_phrases__current_user_utterance__okay_moderate_price	5	1.0992	0.7773
7005	5-phrase_feature__noun_phrases__current_user_utterance__nymber	5	1.0992	0.7773
7006	7-syntactic_feature__root_word__current_user_utterance__believe	7	1.0992	0.7773
7007	5-phrase_feature__noun_phrases__current_user_utterance__numeber	5	1.0992	0.7773
7008	7-syntactic_feature__subj_word__current_user_utterance__thatll	7	1.0992	0.7773
7009	7-syntactic_feature__subj_word__current_user_utterance__there	7	1.0992	0.7773
7010	5-phrase_feature__noun_phrases__current_user_utterance__plea	5	1.0992	0.7773
7011	5-phrase_feature__noun_phrases__current_user_utterance__irish_restaurant_thats	5	1.0992	0.7773
7012	7-syntactic_feature__subj_word__next_user_utterance__great	7	1.0992	0.7773
7013	7-syntactic_feature__obj_word__next_user_utterance__mia	7	1.0992	0.7773
7014	7-syntactic_feature__obj_word__next_user_utterance__more	7	1.0992	0.7773
7015	5-phrase_feature__noun_phrases__current_user_utterance__cheap_re	5	1.0992	0.7773
7016	5-phrase_feature__noun_phrases__current_user_utterance__cheap_japanese_food	5	1.0992	0.7773
7017	7-syntactic_feature__subj_word__next_user_utterance__kay	7	1.0992	0.7773
7018	5-phrase_feature__noun_phrases__current_user_utterance__catalanian	5	1.0992	0.7773
7019	5-phrase_feature__noun_phrases__current_user_utterance__breath_whats	5	1.0992	0.7773
7020	5-phrase_feature__noun_phrases__current_user_utterance__bout_north_part	5	1.0992	0.7773
7021	5-phrase_feature__noun_phrases__current_user_utterance__bout_north	5	1.0992	0.7773
7022	7-syntactic_feature__subj_word__next_user_utterance__perfect	7	1.0992	0.7773
7023	7-syntactic_feature__subj_word__next_user_utterance__pri	7	1.0992	0.7773
7024	7-syntactic_feature__subj_word__next_user_utterance__seouls	7	1.0992	0.7773
7025	7-syntactic_feature__subj_word__next_user_utterance__thanks	7	1.0992	0.7773
7026	7-syntactic_feature__subj_word__next_user_utterance__thatll	7	1.0992	0.7773
7027	5-phrase_feature__noun_phrases__current_user_utterance__anyone	5	1.0992	0.7773
7028	7-syntactic_feature__subj_word__next_user_utterance__there	7	1.0992	0.7773
7029	5-phrase_feature__noun_phrases__current_user_utterance__alternative	5	1.0992	0.7773
7030	7-syntactic_feature__obj_word__next_user_utterance__part	7	1.0992	0.7773
7031	5-phrase_feature__noun_phrases__current_user_utterance__afghan_noise	5	1.0992	0.7773
7032	5-phrase_feature__noun_phrases__current_user_utterance__adra	5	1.0992	0.7773
7033	7-syntactic_feature__obj_word__next_user_utterance__postcode	7	1.0992	0.7773
7034	7-syntactic_feature__obj_word__next_user_utterance__the	7	1.0992	0.7773
7035	7-syntactic_feature__root_word__current_user_utterance__about	7	1.0992	0.7773
7036	7-syntactic_feature__root_word__current_user_utterance__addre	7	1.0992	0.7773
7037	7-syntactic_feature__root_word__current_user_utterance__adra	7	1.0992	0.7773
7038	7-syntactic_feature__root_word__current_user_utterance__ah	7	1.0992	0.7773
7039	5-phrase_feature__noun_phrases__current_user_utterance__chinses	5	1.0992	0.7773
7040	5-phrase_feature__noun_phrases__current_user_utterance__code_plea	5	1.0992	0.7773
7041	7-syntactic_feature__obj_word__next_user_utterance__how	7	1.0992	0.7773
7042	5-phrase_feature__noun_phrases__current_user_utterance__expensive_turk_turkish	5	1.0992	0.7773
7043	7-syntactic_feature__subj_word__next_system_utterance__C.B	7	1.0992	0.7773
7044	5-phrase_feature__noun_phrases__current_user_utterance__indians	5	1.0992	0.7773
7045	5-phrase_feature__noun_phrases__current_user_utterance__indian_type_food	5	1.0992	0.7773
7046	5-phrase_feature__noun_phrases__current_user_utterance__indian_food_noise	5	1.0992	0.7773
7047	7-syntactic_feature__subj_word__next_system_utterance__ask	7	1.0992	0.7773
7048	7-syntactic_feature__obj_word__current_user_utterance__venue	7	1.0992	0.7773
7049	5-phrase_feature__noun_phrases__current_user_utterance__hutt	5	1.0992	0.7773
7050	5-phrase_feature__noun_phrases__current_user_utterance__hut	5	1.0992	0.7773
7051	5-phrase_feature__noun_phrases__current_user_utterance__good_luck	5	1.0992	0.7773
7052	7-syntactic_feature__obj_word__next_system_utterance__bar	7	1.0992	0.7773
7053	5-phrase_feature__noun_phrases__current_user_utterance__food_price	5	1.0992	0.7773
7054	5-phrase_feature__noun_phrases__current_user_utterance__food_noise	5	1.0992	0.7773
7055	5-phrase_feature__noun_phrases__current_user_utterance__expensive_turk	5	1.0992	0.7773
7056	5-phrase_feature__noun_phrases__current_user_utterance__cough	5	1.0992	0.7773
7057	7-syntactic_feature__obj_word__next_user_utterance__a	7	1.0992	0.7773
7058	5-phrase_feature__noun_phrases__current_user_utterance__expensive_persian_restaurant	5	1.0992	0.7773
7059	7-syntactic_feature__subj_word__next_user_utterance__ah	7	1.0992	0.7773
7060	7-syntactic_feature__subj_word__next_user_utterance__european	7	1.0992	0.7773
7061	5-phrase_feature__noun_phrases__current_user_utterance__expensive_african_food	5	1.0992	0.7773
7062	5-phrase_feature__noun_phrases__current_user_utterance__europone	5	1.0992	0.7773
7063	5-phrase_feature__noun_phrases__current_user_utterance__east_p	5	1.0992	0.7773
7064	5-phrase_feature__noun_phrases__current_user_utterance__earatree_food	5	1.0992	0.7773
7065	5-phrase_feature__noun_phrases__current_user_utterance__da_vinci_pizzeria	5	1.0992	0.7773
7066	5-phrase_feature__noun_phrases__current_user_utterance__da_vinci	5	1.0992	0.7773
7067	5-phrase_feature__noun_phrases__current_user_utterance__da	5	1.0992	0.7773
7068	5-phrase_feature__noun_phrases__current_user_utterance__cross	5	1.0992	0.7773
7069	5-phrase_feature__noun_phrases__current_user_utterance__pizzeria	5	1.0992	0.7773
7070	7-syntactic_feature__root_word__current_user_utterance__oh	7	1.0992	0.7773
7071	7-syntactic_feature__root_word__next_user_utterance__adra	7	1.0992	0.7773
7072	5-phrase_feature__noun_phrases__current_user_utterance__seouls	5	1.0992	0.7773
7073	5-phrase_feature__noun_phrases__current_user_utterance__seouls_phone_number	5	1.0992	0.7773
7074	5-phrase_feature__noun_phrases__current_user_utterance__seouls_phone	5	1.0992	0.7773
7075	6-entity_feature__entity__next_system_utterance__Grafton_Hotel_619_Newmarket_Road_Fen_Ditton_LOCATION	6	1.0992	0.7773
7076	7-syntactic_feature__root_word__next_user_utterance__its	7	1.0992	0.7773
7077	6-entity_feature__entity__next_system_utterance__L.N_LOCATION	6	1.0992	0.7773
7078	6-entity_feature__entity__next_system_utterance__Milton_Road_Chesterton_ORGANIZATION	6	1.0992	0.7773
7079	7-syntactic_feature__root_word__current_user_utterance__cool	7	1.0992	0.7773
7080	5-phrase_feature__noun_phrases__current_user_utterance__restaurant_thats	5	1.0992	0.7773
7081	5-phrase_feature__noun_phrases__current_user_utterance__show	5	1.0992	0.7773
7082	5-phrase_feature__noun_phrases__current_user_utterance__restaurant_serving_world	5	1.0992	0.7773
7083	7-syntactic_feature__root_word__current_user_utterance__chinses	7	1.0992	0.7773
7084	5-phrase_feature__noun_phrases__current_user_utterance__restaruant	5	1.0992	0.7773
7085	5-phrase_feature__noun_phrases__current_user_utterance__steakhouse	5	1.0992	0.7773
7086	5-phrase_feature__noun_phrases__current_user_utterance__re	5	1.0992	0.7773
7087	5-phrase_feature__noun_phrases__current_user_utterance__range_im	5	1.0992	0.7773
7088	5-phrase_feature__noun_phrases__current_user_utterance__steakhouse_food	5	1.0992	0.7773
7089	5-phrase_feature__noun_phrases__current_user_utterance__singapore	5	1.0992	0.7773
7090	5-phrase_feature__noun_phrases__current_user_utterance__ser	5	1.0992	0.7773
7091	7-syntactic_feature__root_word__next_user_utterance__i	7	1.0992	0.7773
7092	5-phrase_feature__noun_phrases__current_user_utterance__um_anything	5	1.0992	0.7773
7093	5-phrase_feature__noun_phrases__current_user_utterance__serving_world_food	5	1.0992	0.7773
7094	5-phrase_feature__noun_phrases__current_user_utterance__serving_world	5	1.0992	0.7773
7095	7-syntactic_feature__root_word__next_user_utterance__kay	7	1.0992	0.7773
7096	7-syntactic_feature__root_word__next_user_utterance__k	7	1.0992	0.7773
7097	5-phrase_feature__noun_phrases__current_user_utterance__sorry_im_looking	5	1.0992	0.7773
7098	7-syntactic_feature__root_word__current_user_utterance__cough	7	1.0992	0.7773
7099	5-phrase_feature__noun_phrases__current_user_utterance__um_address	5	1.0992	0.7773
7100	7-syntactic_feature__obj_word__current_user_utterance__matter	7	1.0992	0.7773
7101	5-phrase_feature__noun_phrases__current_user_utterance__serving_african_food	5	1.0992	0.7773
7102	7-syntactic_feature__root_word__next_user_utterance__pub	7	1.0992	0.7773
7103	5-phrase_feature__noun_phrases__current_user_utterance__serving_korean_food	5	1.0992	0.7773
7104	5-phrase_feature__noun_phrases__current_user_utterance__serving_korean	5	1.0992	0.7773
7105	5-phrase_feature__noun_phrases__current_user_utterance__serving_japanese_food	5	1.0992	0.7773
7106	7-syntactic_feature__root_word__next_user_utterance__re	7	1.0992	0.7773
7107	5-phrase_feature__noun_phrases__current_user_utterance__sounds	5	1.0992	0.7773
7108	5-phrase_feature__noun_phrases__current_user_utterance__spice	5	1.0992	0.7773
7109	6-entity_feature__entity__next_system_utterance__charlie_chan_PERSON	6	1.0992	0.7773
7110	5-phrase_feature__noun_phrases__current_user_utterance__range_gastropub	5	1.0992	0.7773
7111	5-phrase_feature__noun_phrases__current_user_utterance__priced_west_part	5	1.0992	0.7773
7112	7-syntactic_feature__root_word__next_user_utterance__good	7	1.0992	0.7773
7113	5-phrase_feature__noun_phrases__current_user_utterance__post_code_plea	5	1.0992	0.7773
7114	5-phrase_feature__noun_phrases__current_user_utterance__town_serving_korean	5	1.0992	0.7773
7115	7-syntactic_feature__root_word__next_user_utterance__tell	7	1.0992	0.7773
7116	5-phrase_feature__noun_phrases__current_user_utterance__sorry_im	5	1.0992	0.7773
7117	6-entity_feature__entity__next_system_utterance__East_Road_City_Centre_LOCATION	6	1.0992	0.7773
7118	7-syntactic_feature__root_word__next_user_utterance__euorpean	7	1.0992	0.7773
7119	5-phrase_feature__noun_phrases__current_user_utterance__turk	5	1.0992	0.7773
7120	5-phrase_feature__noun_phrases__current_user_utterance__turk_turkish	5	1.0992	0.7773
7121	5-phrase_feature__noun_phrases__current_user_utterance__singapore_food	5	1.0992	0.7773
7122	7-syntactic_feature__root_word__next_user_utterance__ditton	7	1.0992	0.7773
7123	7-syntactic_feature__root_word__next_user_utterance__cute	7	1.0992	0.7773
7124	7-syntactic_feature__root_word__next_user_utterance__cool	7	1.0992	0.7773
7125	5-phrase_feature__noun_phrases__current_user_utterance__portugese	5	1.0992	0.7773
7126	5-phrase_feature__noun_phrases__current_user_utterance__turkish_restaurant	5	1.0992	0.7773
7127	7-syntactic_feature__root_word__next_user_utterance__awesome	7	1.0992	0.7773
7128	7-syntactic_feature__root_word__next_user_utterance__hi	7	1.0992	0.7773
7129	5-phrase_feature__noun_phrases__current_user_utterance__post_number	5	1.0992	0.7773
7130	5-phrase_feature__noun_phrases__current_user_utterance__price_range_im	5	1.0992	0.7773
7131	5-phrase_feature__noun_phrases__current_user_utterance__price_range_gastropub	5	1.0992	0.7773
7132	5-phrase_feature__noun_phrases__current_user_utterance__priced_restaurant_north	5	1.0992	0.7773
7133	5-phrase_feature__noun_phrases__current_user_utterance__priced_labonese_restaruant	5	1.0992	0.7773
7134	7-syntactic_feature__root_word__current_user_utterance__cross	7	1.0992	0.7773
7135	5-phrase_feature__noun_phrases__current_user_utterance__priced_chinese_restaurant	5	1.0992	0.7773
7136	7-syntactic_feature__root_word__next_user_utterance__telephone	7	1.0992	0.7773
7137	7-syntactic_feature__root_word__current_user_utterance__catalanian	7	1.0992	0.7773
7138	5-phrase_feature__noun_phrases__current_user_utterance__taquita	5	1.0992	0.7773
7139	5-phrase_feature__noun_phrases__current_user_utterance__type_food_restaurant	5	1.0992	0.7773
7140	7-syntactic_feature__root_word__next_user_utterance__see	7	1.0992	0.7773
7141	5-phrase_feature__noun_phrases__current_user_utterance__taquita_restaurant	5	1.0992	0.7773
7142	7-syntactic_feature__root_word__next_user_utterance__sounds	7	1.0992	0.7773
7143	4.1-ngram.next_user_utterance__great whats address	4.1	1.0976	0.7776
7144	4.1-ngram.next_user_utterance__great whats	4.1	1.0976	0.7776
7145	4.1-ngram.next_system_utterance__alimentum serves modern	4.1	1.0971	0.7778
7146	4.1-ngram.next_system_utterance__restaurant alimentum serves	4.1	1.0971	0.7778
7147	4.1-ngram.next_system_utterance__alimentum serves	4.1	1.0971	0.7778
7148	4.1-ngram.next_system_utterance__garden nice restaurant	4.1	1.0953	0.7782
7149	4.1-ngram.current_user_utterance__cheap price	4.1	1.0948	0.7783
7150	4.1-ngram.current_user_utterance__cheap price range	4.1	1.0948	0.7783
7151	4.1-ngram.next_system_utterance__hakka 01223 568988	4.1	1.0948	0.7783
7152	4.1-ngram.next_system_utterance__01223 568988	4.1	1.0948	0.7783
7153	4.1-ngram.next_system_utterance__568988	4.1	1.0948	0.7783
7154	4.1-ngram.next_system_utterance__hakka 01223	4.1	1.0948	0.7783
7155	4.1-ngram.next_system_utterance__number hakka 01223	4.1	1.0948	0.7783
7156	4.1-ngram.next_system_utterance__number hakka	4.1	1.0948	0.7783
7157	4.1-ngram.next_system_utterance__phone number hakka	4.1	1.0948	0.7783
7158	4.1-ngram.next_system_utterance__356354 postcode	4.1	1.0934	0.7787
7159	4.1-ngram.next_system_utterance__01223 356354 postcode	4.1	1.0934	0.7787
7160	4.1-ngram.next_user_utterance__looking expensive	4.1	1.0918	0.7791
7161	4.1-ngram.next_user_utterance__looking expensive restaurant	4.1	1.0918	0.7791
7162	4.1-ngram.next_user_utterance__town serves	4.1	1.0916	0.7791
7163	4.1-ngram.next_user_utterance__need cheap	4.1	1.0907	0.7793
7164	4.1-ngram.next_user_utterance__need cheap restaurant	4.1	1.0907	0.7793
7165	4.1-ngram.next_system_utterance__number gourmet burger	4.1	1.0899	0.7795
7166	4.1-ngram.next_system_utterance__number gourmet	4.1	1.0899	0.7795
7167	4.1-ngram.next_system_utterance__312598	4.1	1.0899	0.7795
7168	4.1-ngram.next_system_utterance__burger kitchen 01223	4.1	1.0899	0.7795
7169	4.1-ngram.next_system_utterance__01223 312598	4.1	1.0899	0.7795
7170	4.1-ngram.next_system_utterance__kitchen 01223 312598	4.1	1.0899	0.7795
7171	4.1-ngram.next_system_utterance__kitchen 01223	4.1	1.0899	0.7795
7172	4.1-ngram.next_system_utterance__phone number gourmet	4.1	1.0899	0.7795
7173	7-syntactic_feature__root_word__current_user_utterance__indian	7	1.0863	0.7804
7174	4.1-ngram.current_user_utterance__okay area	4.1	1.0822	0.7814
7175	4.1-ngram.next_system_utterance__ditton nice place	4.1	1.0822	0.7814
7176	4.1-ngram.next_system_utterance__luck chinese food	4.1	1.0813	0.7816
7177	4.1-ngram.next_system_utterance__good	4.1	1.0813	0.7816
7178	4.1-ngram.next_system_utterance__luck chinese	4.1	1.0813	0.7816
7179	4.1-ngram.next_system_utterance__luck	4.1	1.0813	0.7816
7180	4.1-ngram.next_system_utterance__takeaway	4.1	1.0813	0.7816
7181	4.1-ngram.next_system_utterance__food takeaway	4.1	1.0813	0.7816
7182	4.1-ngram.next_system_utterance__good luck	4.1	1.0813	0.7816
7183	4.1-ngram.next_system_utterance__good luck chinese	4.1	1.0813	0.7816
7184	4.1-ngram.next_system_utterance__chinese food takeaway	4.1	1.0813	0.7816
